"","gutenberg_id","oraciones"
"5735",1661,"""'oct. 4th, rooms 8s., breakfast 2s. 6d., cocktail 1s., lunch 2s. 6d., glass sherry, 8d.'"
"5736",1661,"i see nothing in that."""
"5737",1661,"""very likely not."
"5738",1661,"it is most important, all the same."
"5739",1661,"as to the note, it is important also, or at least the initials are, so i congratulate you again."""
"5740",1661,"""i've wasted time enough,"" said lestrade, rising."
"5741",1661,"""i believe in hard work and not in sitting by the fire spinning fine theories."
"5742",1661,"good-day, mr."
"5743",1661,"holmes, and we shall see which gets to the bottom of the matter first."""
"5744",1661,"he gathered up the garments, thrust them into the bag, and made for the door."
"5745",1661,"""just one hint to you, lestrade,"" drawled holmes before his rival vanished; ""i will tell you the true solution of the matter."
"5746",1661,"lady st."
"5747",1661,"simon is a myth."
"5748",1661,"there is not, and there never has been, any such person."""
"5749",1661,"lestrade looked sadly at my companion."
"5750",1661,"then he turned to me, tapped his forehead three times, shook his head solemnly, and hurried away."
"5751",1661,"he had hardly shut the door behind him when holmes rose to put on his overcoat."
"5752",1661,"""there is something in what the fellow says about outdoor work,"" he remarked, ""so i think, watson, that i must leave you to your papers for a little."""
"5753",1661,"it was after five o'clock when sherlock holmes left me, but i had no time to be lonely, for within an hour there arrived a confectioner's man with a very large flat box."
"5754",1661,"this he unpacked with the help of a youth whom he had brought with him, and presently, to my very great astonishment, a quite epicurean little cold supper began to be laid out upon our humble lodging-house mahogany."
"5755",1661,"there were a couple of brace of cold woodcock, a pheasant, a pate de foie gras pie with a group of ancient and cobwebby bottles."
"5756",1661,"having laid out all these luxuries, my two visitors vanished away, like the genii of the arabian nights, with no explanation save that the things had been paid for and were ordered to this address."
"5757",1661,"just before nine o'clock sherlock holmes stepped briskly into the room."
"5758",1661,"his features were gravely set, but there was a light in his eye which made me think that he had not been disappointed in his conclusions."
"5759",1661,"""they have laid the supper, then,"" he said, rubbing his hands."
"5760",1661,"""you seem to expect company."
"5761",1661,"they have laid for five."""
"5762",1661,"""yes, i fancy we may have some company dropping in,"" said he."
"5763",1661,"""i am surprised that lord st."
"5764",1661,"simon has not already arrived."
"5765",1661,"ha!"
"5766",1661,"i fancy that i hear his step now upon the stairs."""
"5767",1661,"it was indeed our visitor of the afternoon who came bustling in, dangling his glasses more vigorously than ever, and with a very perturbed expression upon his aristocratic features."
"5768",1661,"""my messenger reached you, then?"""
"5769",1661,"asked holmes."
"5770",1661,"""yes, and i confess that the contents startled me beyond measure."
"5771",1661,"have you good authority for what you say?"""
"5772",1661,"""the best possible."""
"5773",1661,"lord st."
"5774",1661,"simon sank into a chair and passed his hand over his forehead."
"5775",1661,"""what will the duke say,"" he murmured, ""when he hears that one of the family has been subjected to such humiliation?"""
"5776",1661,"""it is the purest accident."
"5777",1661,"i cannot allow that there is any humiliation."""
"5778",1661,"""ah, you look on these things from another standpoint."""
"5779",1661,"""i fail to see that anyone is to blame."
"5780",1661,"i can hardly see how the lady could have acted otherwise, though her abrupt method of doing it was undoubtedly to be regretted."
"5781",1661,"having no mother, she had no one to advise her at such a crisis."""
"5782",1661,"""it was a slight, sir, a public slight,"" said lord st."
"5783",1661,"simon, tapping his fingers upon the table."
"5784",1661,"""you must make allowance for this poor girl, placed in so unprecedented a position."""
"5785",1661,"""i will make no allowance."
"5786",1661,"i am very angry indeed, and i have been shamefully used."""
"5787",1661,"""i think that i heard a ring,"" said holmes."
"5788",1661,"""yes, there are steps on the landing."
"5789",1661,"if i cannot persuade you to take a lenient view of the matter, lord st."
"5790",1661,"simon, i have brought an advocate here who may be more successful."""
"5791",1661,"he opened the door and ushered in a lady and gentleman."
"5792",1661,"""lord st."
"5793",1661,"simon,"" said he ""allow me to introduce you to mr. and mrs."
"5794",1661,"francis hay moulton."
"5795",1661,"the lady, i think, you have already met."""
"5796",1661,"at the sight of these newcomers our client had sprung from his seat and stood very erect, with his eyes cast down and his hand thrust into the breast of his frock-coat, a picture of offended dignity."
"5797",1661,"the lady had taken a quick step forward and had held out her hand to him, but he still refused to raise his eyes."
"5798",1661,"it was as well for his resolution, perhaps, for her pleading face was one which it was hard to resist."
"5799",1661,"""you're angry, robert,"" said she."
"5800",1661,"""well, i guess you have every cause to be."""
"5801",1661,"""pray make no apology to me,"" said lord st."
"5802",1661,"simon bitterly."
"5803",1661,"""oh, yes, i know that i have treated you real bad and that i should have spoken to you before i went; but i was kind of rattled, and from the time when i saw frank here again i just didn't know what i was doing or saying."
"5804",1661,"i only wonder i didn't fall down and do a faint right there before the altar."""
"5805",1661,"""perhaps, mrs."
"5806",1661,"moulton, you would like my friend and me to leave the room while you explain this matter?"""
"5807",1661,"""if i may give an opinion,"" remarked the strange gentleman, ""we've had just a little too much secrecy over this business already."
"5808",1661,"for my part, i should like all europe and america to hear the rights of it."""
"5809",1661,"he was a small, wiry, sunburnt man, clean-shaven, with a sharp face and alert manner."
"5810",1661,"""then i'll tell our story right away,"" said the lady."
"5811",1661,"""frank here and i met in '84, in mcquire's camp, near the rockies, where pa was working a claim."
"5812",1661,"we were engaged to each other, frank and i; but then one day father struck a rich pocket and made a pile, while poor frank here had a claim that petered out and came to nothing."
"5813",1661,"the richer pa grew the poorer was frank; so at last pa wouldn't hear of our engagement lasting any longer, and he took me away to 'frisco."
"5814",1661,"frank wouldn't throw up his hand, though; so he followed me there, and he saw me without pa knowing anything about it."
"5815",1661,"it would only have made him mad to know, so we just fixed it all up for ourselves."
"5816",1661,"frank said that he would go and make his pile, too, and never come back to claim me until he had as much as pa."
"5817",1661,"so then i promised to wait for him to the end of time and pledged myself not to marry anyone else while he lived."
"5818",1661,"'why shouldn't we be married right away, then,' said he, 'and then i will feel sure of you; and i won't claim to be your husband until i come back?'"
"5819",1661,"well, we talked it over, and he had fixed it all up so nicely, with a clergyman all ready in waiting, that we just did it right there; and then frank went off to seek his fortune, and i went back to pa."
